Timestamp;PannoniaShrimp;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;Luftdruck;Luftdruck;cond 22371200;cond 22371200;cond 22371200;cond 22371200;ise 24181400;ise 24181400;ise 24181400;ise 24181400;oxi 11923;oxi 11923;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923
2024-09-04 10:52:00;Ok 0x0000;19.06;Ok 0x0000.0000.0000.0000;11.98;Ok 0x0000.0000.0000.0000;-0.39;Ok 0x0000.0000.8001.0000;27.72;Ok 0x0000.0000.0000.0000;33.28;Ok 0x0000.0000.0000.0000;27.72;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;-15.80;Ok 0x0000.0000.0000.0000;4.53;Ok 0x0000.0000.0000.0000;26162;Ok 0x0000.0000.0000.0000;19.44;Ok 0x0000.0000.0000.0000;8.33;Ok 0x0000.0000.0000.0000;81.3;Ok 0x0000.0000.0000.0000;7.64;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000
2024-09-04 10:54:00;Ok 0x0000;25.39;Ok 0x0000.0000.0000.0000;12.71;Ok 0x0000.0000.0000.0000;-0.37;Ok 0x0000.0000.8001.0000;29.55;Ok 0x0000.0000.0000.0000;36.02;Ok 0x0000.0000.0000.0000;29.55;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;-16.00;Ok 0x0000.0000.0000.0000;4.53;Ok 0x0000.0000.0000.0000;26160;Ok 0x0000.0000.0000.0000;19.44;Ok 0x0000.0000.0000.0000;8.32;Ok 0x0000.0000.0000.0000;81.2;Ok 0x0000.0000.0000.0000;7.64;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000
2024-09-04 10:56:00;Ok 0x0000;19.20;Ok 0x0000.0000.0000.0000;11.96;Ok 0x0000.0000.0000.0000;-0.39;Ok 0x0000.0000.8001.0000;27.63;Ok 0x0000.0000.0000.0000;38.84;Ok 0x0000.0000.0000.0000;27.63;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;-16.71;Ok 0x0000.0000.0000.0000;4.53;Ok 0x0000.0000.0000.0000;26172;Ok 0x0000.0000.0000.0000;19.45;Ok 0x0000.0000.0000.0000;8.32;Ok 0x0000.0000.0000.0000;81.2;Ok 0x0000.0000.0000.0000;7.66;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.3;Ok 0x0000.0000.0000.0000
2024-09-04 10:58:00;Ok 0x0000;19.55;Ok 0x0000.0000.0000.0000;12.00;Ok 0x0000.0000.0000.0000;-0.40;Ok 0x0000.0000.8001.0000;27.77;Ok 0x0000.0000.0000.0000;32.10;Ok 0x0000.0000.0000.0000;27.77;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;-16.43;Ok 0x0000.0000.0000.0000;4.53;Ok 0x0000.0000.0000.0000;26175;Ok 0x0000.0000.0000.0000;19.45;Ok 0x0000.0000.0000.0000;8.32;Ok 0x0000.0000.0000.0000;81.2;Ok 0x0000.0000.0000.0000;7.64;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.3;Ok 0x0000.0000.0000.0000
2024-09-04 11:00:00;Ok 0x0000;19.47;Ok 0x0000.0000.0000.0000;12.00;Ok 0x0000.0000.0000.0000;-0.37;Ok 0x0000.0000.8001.0000;27.77;Ok 0x0000.0000.0000.0000;37.47;Ok 0x0000.0000.0000.0000;27.77;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;-16.23;Ok 0x0000.0000.0000.0000;4.54;Ok 0x0000.0000.0000.0000;26189;Ok 0x0000.0000.0000.0000;19.46;Ok 0x0000.0000.0000.0000;8.32;Ok 0x0000.0000.0000.0000;81.1;Ok 0x0000.0000.0000.0000;7.65;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.3;Ok 0x0000.0000.0000.0000
2024-09-04 11:02:00;Ok 0x0000;20.22;Ok 0x0000.0000.0000.0000;11.97;Ok 0x0000.0000.0000.0000;-0.41;Ok 0x0000.0000.8001.0000;27.71;Ok 0x0000.0000.0000.0000;43.98;Ok 0x0000.0000.0000.0000;27.71;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;-16.42;Ok 0x0000.0000.0000.0000;4.54;Ok 0x0000.0000.0000.0000;26174;Ok 0x0000.0000.0000.0000;19.45;Ok 0x0000.0000.0000.0000;8.32;Ok 0x0000.0000.0000.0000;81.1;Ok 0x0000.0000.0000.0000;7.64;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.3;Ok 0x0000.0000.0000.0000
2024-09-04 11:04:00;Ok 0x0000;22.06;Ok 0x0000.0000.0000.0000;12.29;Ok 0x0000.0000.0000.0000;-0.37;Ok 0x0000.0000.8001.0000;28.50;Ok 0x0000.0000.0000.0000;42.81;Ok 0x0000.0000.0000.0000;28.50;Ok 0x0000.0000.0000.0000;0.28;Ok 0x0000.0000.0000.0000;-16.82;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;26191;Ok 0x0000.0000.0000.0000;19.46;Ok 0x0000.0000.0000.0000;8.32;Ok 0x0000.0000.0000.0000;81.1;Ok 0x0000.0000.0000.0000;7.65;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.3;Ok 0x0000.0000.0000.0000
2024-09-04 11:06:00;Ok 0x0000;20.56;Ok 0x0000.0000.0000.0000;12.02;Ok 0x0000.0000.0000.0000;-0.39;Ok 0x0000.0000.8001.0000;27.78;Ok 0x0000.0000.0000.0000;39.47;Ok 0x0000.0000.0000.0000;27.78;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;-16.08;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;26185;Ok 0x0000.0000.0000.0000;19.46;Ok 0x0000.0000.0000.0000;8.32;Ok 0x0000.0000.0000.0000;81.0;Ok 0x0000.0000.0000.0000;7.65;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.3;Ok 0x0000.0000.0000.0000
2024-09-04 11:08:00;Ok 0x0000;20.93;Ok 0x0000.0000.0000.0000;12.11;Ok 0x0000.0000.0000.0000;-0.38;Ok 0x0000.0000.8001.0000;28.04;Ok 0x0000.0000.0000.0000;35.50;Ok 0x0000.0000.0000.0000;28.04;Ok 0x0000.0000.0000.0000;0.28;Ok 0x0000.0000.0000.0000;-16.78;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;26188;Ok 0x0000.0000.0000.0000;19.46;Ok 0x0000.0000.0000.0000;8.32;Ok 0x0000.0000.0000.0000;81.0;Ok 0x0000.0000.0000.0000;7.66;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.3;Ok 0x0000.0000.0000.0000
2024-09-04 11:10:00;Ok 0x0000;19.87;Ok 0x0000.0000.0000.0000;11.95;Ok 0x0000.0000.0000.0000;-0.38;Ok 0x0000.0000.8001.0000;27.63;Ok 0x0000.0000.0000.0000;34.38;Ok 0x0000.0000.0000.0000;27.63;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;-16.90;Ok 0x0000.0000.0000.0000;4.05;Ok 0x0000.0000.0000.0000;26176;Ok 0x0000.0000.0000.0000;19.45;Ok 0x0000.0000.0000.0000;8.32;Ok 0x0000.0000.0000.0000;81.0;Ok 0x0000.0000.0000.0000;7.66;Ok 0x0000.0000.0000.0000;26.3;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.3;Ok 0x0000.0000.0000.0000
2024-09-04 11:12:00;Ok 0x0000;19.62;Ok 0x0000.0000.0000.0000;11.95;Ok 0x0000.0000.0000.0000;-0.37;Ok 0x0000.0000.8001.0000;27.62;Ok 0x0000.0000.0000.0000;32.19;Ok 0x0000.0000.0000.0000;27.62;Ok 0x0000.0000.0000.0000;0.28;Ok 0x0000.0000.0000.0000;-17.16;Ok 0x0000.0000.0000.0000;4.52;Ok 0x0000.0000.0000.0000;26172;Ok 0x0000.0000.0000.0000;19.44;Ok 0x0000.0000.0000.0000;8.32;Ok 0x0000.0000.0000.0000;80.9;Ok 0x0000.0000.0000.0000;7.65;Ok 0x0000.0000.0000.0000;26.3;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.3;Ok 0x0000.0000.0000.0000
2024-09-04 11:14:00;Ok 0x0000;19.39;Ok 0x0000.0000.0000.0000;11.91;Ok 0x0000.0000.0000.0000;-0.36;Ok 0x0000.0000.8001.0000;27.51;Ok 0x0000.0000.0000.0000;43.14;Ok 0x0000.0000.0000.0000;27.51;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;-17.26;Ok 0x0000.0000.0000.0000;4.51;Ok 0x0000.0000.0000.0000;26162;Ok 0x0000.0000.0000.0000;19.43;Ok 0x0000.0000.0000.0000;8.32;Ok 0x0000.0000.0000.0000;80.9;Ok 0x0000.0000.0000.0000;7.67;Ok 0x0000.0000.0000.0000;26.3;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000;26.3;Ok 0x0000.0000.0000.0000
2024-09-04 11:16:00;Ok 0x0000;19.22;Ok 0x0000.0000.0000.0000;11.94;Ok 0x0000.0000.0000.0000;-0.36;Ok 0x0000.0000.8001.0000;27.62;Ok 0x0000.0000.0000.0000;34.32;Ok 0x0000.0000.0000.0000;27.62;Ok 0x0000.0000.0000.0000;0.28;Ok 0x0000.0000.0000.0000;-17.11;Ok 0x0000.0000.0000.0000;4.51;Ok 0x0000.0000.0000.0000;26173;Ok 0x0000.0000.0000.0000;19.44;Ok 0x0000.0000.0000.0000;8.32;Ok 0x0000.0000.0000.0000;80.9;Ok 0x0000.0000.0000.0000;7.66;Ok 0x0000.0000.0000.0000;26.3;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.4;Ok 0x0000.0000.0000.0000
2024-09-04 11:17:28;Ok 0x0002
2024-09-04 11:18:00;Ok 0x0002
2024-09-04 11:20:00;Ok 0x0002
2024-09-04 11:22:00;Ok 0x0002
2024-09-04 11:23:44;Ok 0x0000
