Timestamp;PannoniaShrimp;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923;ise 20251300;ise 20251300;cond 22371200;cond 22371200;spec 23510000;spec 23510000;spec 23510000;spec 23510000;Luftdruck;Luftdruck;ise 24181400;ise 24181400;ise 20251300;ise 20251300;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923;ise 20251300;ise 20251300
2024-10-10 07:20:00;Ok 0x0000;0.16;Ok 0x0000.0000.0000.0000;8.66;Ok 0x0000.0000.0000.0000;1.06;Ok 0x0000.0000.0000.0000;31.31;Ok 0x0000.0000.0000.0000;26450;Ok 0x0000.0000.0000.0000;8.86;Ok 0x0000.0000.0000.0000;9.11;Ok 0x0000.0000.0000.0000;239;Ok 0x0000.0000.0000.0000;20.12;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.58;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.1;Ok 0x0000.0000.0000.0000;238.9;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 07:22:00;Ok 0x0000;0.21;Ok 0x0000.0000.0000.0000;8.66;Ok 0x0000.0000.0000.0000;1.05;Ok 0x0000.0000.0000.0000;31.87;Ok 0x0000.0000.0000.0000;26446;Ok 0x0000.0000.0000.0000;8.86;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;239;Ok 0x0000.0000.0000.0000;20.11;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.92;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.1;Ok 0x0000.0000.0000.0000;238.8;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-10 07:24:00;Ok 0x0000;0.24;Ok 0x0000.0000.0000.0000;8.68;Ok 0x0000.0000.0000.0000;1.03;Ok 0x0000.0000.0000.0000;30.10;Ok 0x0000.0000.0000.0000;26459;Ok 0x0000.0000.0000.0000;8.86;Ok 0x0000.0000.0000.0000;9.10;Ok 0x0000.0000.0000.0000;239;Ok 0x0000.0000.0000.0000;20.13;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.52;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.1;Ok 0x0000.0000.0000.0000;238.7;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 07:26:00;Ok 0x0000;0.27;Ok 0x0000.0000.0000.0000;8.67;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;28.10;Ok 0x0000.0000.0000.0000;26449;Ok 0x0000.0000.0000.0000;8.86;Ok 0x0000.0000.0000.0000;9.10;Ok 0x0000.0000.0000.0000;239;Ok 0x0000.0000.0000.0000;20.12;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.61;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.1;Ok 0x0000.0000.0000.0000;238.7;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 07:28:00;Ok 0x0000;0.21;Ok 0x0000.0000.0000.0000;8.65;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;29.90;Ok 0x0000.0000.0000.0000;26449;Ok 0x0000.0000.0000.0000;8.86;Ok 0x0000.0000.0000.0000;9.10;Ok 0x0000.0000.0000.0000;239;Ok 0x0000.0000.0000.0000;20.12;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.61;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.1;Ok 0x0000.0000.0000.0000;238.8;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 07:30:00;Ok 0x0000;0.32;Ok 0x0000.0000.0000.0000;8.66;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;32.25;Ok 0x0000.0000.0000.0000;26455;Ok 0x0000.0000.0000.0000;8.86;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;239;Ok 0x0000.0000.0000.0000;20.12;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.80;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.1;Ok 0x0000.0000.0000.0000;238.9;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 07:32:00;Ok 0x0000;0.33;Ok 0x0000.0000.0000.0000;8.67;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;31.03;Ok 0x0000.0000.0000.0000;26454;Ok 0x0000.0000.0000.0000;8.86;Ok 0x0000.0000.0000.0000;9.10;Ok 0x0000.0000.0000.0000;239;Ok 0x0000.0000.0000.0000;20.12;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.62;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.1;Ok 0x0000.0000.0000.0000;239.0;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 07:34:00;Ok 0x0000;0.07;Ok 0x0000.0000.0000.0000;8.66;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;27.89;Ok 0x0000.0000.0000.0000;26449;Ok 0x0000.0000.0000.0000;8.86;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;239;Ok 0x0000.0000.0000.0000;20.12;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.67;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.1;Ok 0x0000.0000.0000.0000;238.7;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 07:36:00;Ok 0x0000;0.20;Ok 0x0000.0000.0000.0000;8.66;Ok 0x0000.0000.0000.0000;1.03;Ok 0x0000.0000.0000.0000;30.34;Ok 0x0000.0000.0000.0000;26459;Ok 0x0000.0000.0000.0000;8.86;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;239;Ok 0x0000.0000.0000.0000;20.13;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.65;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.1;Ok 0x0000.0000.0000.0000;238.8;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-10 07:38:00;Ok 0x0000;0.12;Ok 0x0000.0000.0000.0000;8.67;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;28.51;Ok 0x0000.0000.0000.0000;26443;Ok 0x0000.0000.0000.0000;8.86;Ok 0x0000.0000.0000.0000;9.08;Ok 0x0000.0000.0000.0000;239;Ok 0x0000.0000.0000.0000;20.11;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.65;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.1;Ok 0x0000.0000.0000.0000;238.9;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 07:40:00;Ok 0x0000;0.38;Ok 0x0000.0000.0000.0000;8.67;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;31.87;Ok 0x0000.0000.0000.0000;26459;Ok 0x0000.0000.0000.0000;8.86;Ok 0x0000.0000.0000.0000;9.10;Ok 0x0000.0000.0000.0000;239;Ok 0x0000.0000.0000.0000;20.12;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;13.70;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.1;Ok 0x0000.0000.0000.0000;239.0;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-10 07:42:00;Ok 0x0000;0.19;Ok 0x0000.0000.0000.0000;8.67;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;28.03;Ok 0x0000.0000.0000.0000;26457;Ok 0x0000.0000.0000.0000;8.86;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;239;Ok 0x0000.0000.0000.0000;20.12;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.76;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.0;Ok 0x0000.0000.0000.0000;239.0;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-10 07:44:00;Ok 0x0000;0.25;Ok 0x0000.0000.0000.0000;8.65;Ok 0x0000.0000.0000.0000;1.03;Ok 0x0000.0000.0000.0000;31.68;Ok 0x0000.0000.0000.0000;26444;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;239;Ok 0x0000.0000.0000.0000;20.11;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.77;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.0;Ok 0x0000.0000.0000.0000;239.2;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 07:46:00;Ok 0x0000;0.18;Ok 0x0000.0000.0000.0000;8.67;Ok 0x0000.0000.0000.0000;1.06;Ok 0x0000.0000.0000.0000;28.67;Ok 0x0000.0000.0000.0000;26450;Ok 0x0000.0000.0000.0000;8.86;Ok 0x0000.0000.0000.0000;9.08;Ok 0x0000.0000.0000.0000;239;Ok 0x0000.0000.0000.0000;20.12;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.73;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.1;Ok 0x0000.0000.0000.0000;239.4;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 07:48:00;Ok 0x0000;0.40;Ok 0x0000.0000.0000.0000;8.67;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;32.95;Ok 0x0000.0000.0000.0000;26441;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;239;Ok 0x0000.0000.0000.0000;20.11;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;13.67;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.0;Ok 0x0000.0000.0000.0000;239.5;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 07:50:00;Ok 0x0000;0.34;Ok 0x0000.0000.0000.0000;8.67;Ok 0x0000.0000.0000.0000;1.06;Ok 0x0000.0000.0000.0000;32.04;Ok 0x0000.0000.0000.0000;26442;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.08;Ok 0x0000.0000.0000.0000;240;Ok 0x0000.0000.0000.0000;20.11;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.50;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.0;Ok 0x0000.0000.0000.0000;239.6;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 07:52:00;Ok 0x0000;0.31;Ok 0x0000.0000.0000.0000;8.67;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;32.01;Ok 0x0000.0000.0000.0000;26446;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;240;Ok 0x0000.0000.0000.0000;20.11;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.88;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.0;Ok 0x0000.0000.0000.0000;239.7;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-10 07:54:00;Ok 0x0000;0.31;Ok 0x0000.0000.0000.0000;8.68;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;29.97;Ok 0x0000.0000.0000.0000;26437;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.08;Ok 0x0000.0000.0000.0000;240;Ok 0x0000.0000.0000.0000;20.11;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.07;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.0;Ok 0x0000.0000.0000.0000;239.8;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 07:56:00;Ok 0x0000;0.27;Ok 0x0000.0000.0000.0000;8.67;Ok 0x0000.0000.0000.0000;1.05;Ok 0x0000.0000.0000.0000;29.16;Ok 0x0000.0000.0000.0000;26443;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.10;Ok 0x0000.0000.0000.0000;240;Ok 0x0000.0000.0000.0000;20.11;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.87;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;108.0;Ok 0x0000.0000.0000.0000;239.6;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 07:58:00;Ok 0x0000;0.88;Ok 0x0000.0000.0000.0000;8.73;Ok 0x0000.0000.0000.0000;1.03;Ok 0x0000.0000.0000.0000;32.09;Ok 0x0000.0000.0000.0000;26434;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;240;Ok 0x0000.0000.0000.0000;20.10;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.79;Ok 0x0000.0000.0000.0000;3.59;Ok 0x0000.0000.0000.0000;107.8;Ok 0x0000.0000.0000.0000;239.8;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 08:00:00;Ok 0x0000;0.64;Ok 0x0000.0000.0000.0000;8.71;Ok 0x0000.0000.0000.0000;1.05;Ok 0x0000.0000.0000.0000;33.87;Ok 0x0000.0000.0000.0000;26438;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;240;Ok 0x0000.0000.0000.0000;20.11;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.86;Ok 0x0000.0000.0000.0000;4.68;Ok 0x0000.0000.0000.0000;107.9;Ok 0x0000.0000.0000.0000;240.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 08:02:00;Ok 0x0000;0.51;Ok 0x0000.0000.0000.0000;8.69;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;30.26;Ok 0x0000.0000.0000.0000;26438;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.08;Ok 0x0000.0000.0000.0000;240;Ok 0x0000.0000.0000.0000;20.11;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.86;Ok 0x0000.0000.0000.0000;4.68;Ok 0x0000.0000.0000.0000;107.9;Ok 0x0000.0000.0000.0000;240.4;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-10 08:04:00;Ok 0x0000;0.46;Ok 0x0000.0000.0000.0000;8.68;Ok 0x0000.0000.0000.0000;1.05;Ok 0x0000.0000.0000.0000;29.39;Ok 0x0000.0000.0000.0000;26436;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;241;Ok 0x0000.0000.0000.0000;20.11;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.41;Ok 0x0000.0000.0000.0000;4.68;Ok 0x0000.0000.0000.0000;107.9;Ok 0x0000.0000.0000.0000;240.6;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 08:06:00;Ok 0x0000;0.53;Ok 0x0000.0000.0000.0000;8.68;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;33.21;Ok 0x0000.0000.0000.0000;26430;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.08;Ok 0x0000.0000.0000.0000;241;Ok 0x0000.0000.0000.0000;20.10;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.10;Ok 0x0000.0000.0000.0000;4.68;Ok 0x0000.0000.0000.0000;107.9;Ok 0x0000.0000.0000.0000;240.7;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-10 08:08:00;Ok 0x0000;0.31;Ok 0x0000.0000.0000.0000;8.67;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;30.19;Ok 0x0000.0000.0000.0000;26423;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;241;Ok 0x0000.0000.0000.0000;20.09;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.86;Ok 0x0000.0000.0000.0000;4.68;Ok 0x0000.0000.0000.0000;107.9;Ok 0x0000.0000.0000.0000;240.9;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-10 08:10:00;Ok 0x0000;0.40;Ok 0x0000.0000.0000.0000;8.68;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;31.94;Ok 0x0000.0000.0000.0000;26430;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;241;Ok 0x0000.0000.0000.0000;20.10;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.06;Ok 0x0000.0000.0000.0000;4.68;Ok 0x0000.0000.0000.0000;107.9;Ok 0x0000.0000.0000.0000;241.0;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-10 08:12:00;Ok 0x0000;0.36;Ok 0x0000.0000.0000.0000;8.70;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;26.75;Ok 0x0000.0000.0000.0000;26426;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.08;Ok 0x0000.0000.0000.0000;241;Ok 0x0000.0000.0000.0000;20.09;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;13.85;Ok 0x0000.0000.0000.0000;4.68;Ok 0x0000.0000.0000.0000;107.9;Ok 0x0000.0000.0000.0000;241.2;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-10 08:14:00;Ok 0x0000;0.46;Ok 0x0000.0000.0000.0000;8.68;Ok 0x0000.0000.0000.0000;1.05;Ok 0x0000.0000.0000.0000;31.53;Ok 0x0000.0000.0000.0000;26430;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;241;Ok 0x0000.0000.0000.0000;20.10;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.02;Ok 0x0000.0000.0000.0000;4.68;Ok 0x0000.0000.0000.0000;107.9;Ok 0x0000.0000.0000.0000;241.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000
2024-10-10 08:16:00;Ok 0x0000;0.14;Ok 0x0000.0000.0000.0000;8.66;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;30.10;Ok 0x0000.0000.0000.0000;26420;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.08;Ok 0x0000.0000.0000.0000;241;Ok 0x0000.0000.0000.0000;20.09;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.06;Ok 0x0000.0000.0000.0000;4.68;Ok 0x0000.0000.0000.0000;107.9;Ok 0x0000.0000.0000.0000;241.4;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.0;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-10 08:18:00;Ok 0x0000;0.33;Ok 0x0000.0000.0000.0000;8.67;Ok 0x0000.0000.0000.0000;1.05;Ok 0x0000.0000.0000.0000;31.21;Ok 0x0000.0000.0000.0000;26411;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;241;Ok 0x0000.0000.0000.0000;20.08;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.22;Ok 0x0000.0000.0000.0000;4.68;Ok 0x0000.0000.0000.0000;107.8;Ok 0x0000.0000.0000.0000;241.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-10 08:20:00;Ok 0x0000;0.23;Ok 0x0000.0000.0000.0000;8.66;Ok 0x0000.0000.0000.0000;1.05;Ok 0x0000.0000.0000.0000;31.08;Ok 0x0000.0000.0000.0000;26411;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.08;Ok 0x0000.0000.0000.0000;241;Ok 0x0000.0000.0000.0000;20.08;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.15;Ok 0x0000.0000.0000.0000;4.68;Ok 0x0000.0000.0000.0000;107.8;Ok 0x0000.0000.0000.0000;241.5;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-10 08:22:00;Ok 0x0000;0.33;Ok 0x0000.0000.0000.0000;8.65;Ok 0x0000.0000.0000.0000;1.05;Ok 0x0000.0000.0000.0000;33.39;Ok 0x0000.0000.0000.0000;26406;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;242;Ok 0x0000.0000.0000.0000;20.08;Ok 0x0000.0000.0000.0000;0.06;Ok 0x0000.0000.0000.0000;14.19;Ok 0x0000.0000.0000.0000;4.69;Ok 0x0000.0000.0000.0000;107.8;Ok 0x0000.0000.0000.0000;241.6;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-10 08:24:00;Ok 0x0000;0.16;Ok 0x0000.0000.0000.0000;8.67;Ok 0x0000.0000.0000.0000;1.03;Ok 0x0000.0000.0000.0000;30.43;Ok 0x0000.0000.0000.0000;26400;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;9.11;Ok 0x0000.0000.0000.0000;242;Ok 0x0000.0000.0000.0000;20.07;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.31;Ok 0x0000.0000.0000.0000;4.68;Ok 0x0000.0000.0000.0000;107.8;Ok 0x0000.0000.0000.0000;241.7;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
