Timestamp;PannoniaShrimp;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 24400210;spec 24400210;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923;ise 20251300;ise 20251300;cond 22371200;cond 22371200;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;Luftdruck;Luftdruck;ise 24181400;ise 24181400;ise 20251300;ise 20251300;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923;ise 20251300;ise 20251300;spec 24400210;spec 24400210
2025-02-23 06:12:00;Ok 0x0000;23.20;Ok 0x0000.0000.0000.0000;26.08;Ok 0x0000.0000.0000.0000;2.68;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;13.18;Ok 0x0000.0000.0000.0000;13.46;Ok 0x0000.0000.0000.0000;5.91;Ok 0x0000.0000.0000.0000;4.13;Ok 0x0000.0000;0.261;Ok 0x0000.0000.0000.0000;0.136;Ok 0x0000.0000;23946;Ok 0x0000.0000.0000.0000;7.98;Ok 0x0000.0000.0000.0000;6.94;Ok 0x0000.0000.0000.0000;128.9;Ok 0x0000.0000.0000.0000;17.95;Ok 0x0000.0000.0000.0000;33.42;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.12;Ok 0x0000.0000.0000.0000;18.37;Ok 0x0000.0000.0000.0000;0.80;Ok 0x0000.0000.0000.0000;4.80;Ok 0x0000.0000.0000.0000;60.1;Ok 0x0000.0000.0000.0000;129.0;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:14:00;Ok 0x0000;24.92;Ok 0x0000.0000.0000.0000;30.74;Ok 0x0000.0000.0000.0000;2.74;Ok 0x0000.0000.0000.0000;3.05;Ok 0x0000.0000.0000.0000;13.59;Ok 0x0000.0000.0000.0000;14.17;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;4.20;Ok 0x0000.0000;0.084;Ok 0x0000.0000.0000.0000;0.130;Ok 0x0000.0000;23929;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;7.35;Ok 0x0000.0000.0000.0000;129.8;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;35.31;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.20;Ok 0x0000.0000.0000.0000;18.07;Ok 0x0000.0000.0000.0000;0.82;Ok 0x0000.0000.0000.0000;4.78;Ok 0x0000.0000.0000.0000;60.3;Ok 0x0000.0000.0000.0000;129.8;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:16:00;Ok 0x0000;22.92;Ok 0x0000.0000.0000.0000;26.00;Ok 0x0000.0000.0000.0000;2.70;Ok 0x0000.0000.0000.0000;2.71;Ok 0x0000.0000.0000.0000;13.21;Ok 0x0000.0000.0000.0000;13.44;Ok 0x0000.0000.0000.0000;4.43;Ok 0x0000.0000.0000.0000;4.27;Ok 0x0000.0000;0.181;Ok 0x0000.0000.0000.0000;0.131;Ok 0x0000.0000;23931;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;7.17;Ok 0x0000.0000.0000.0000;134.0;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;33.37;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.22;Ok 0x0000.0000.0000.0000;18.32;Ok 0x0000.0000.0000.0000;0.80;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.2;Ok 0x0000.0000.0000.0000;134.0;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:18:00;Ok 0x0000;22.91;Ok 0x0000.0000.0000.0000;25.96;Ok 0x0000.0000.0000.0000;2.69;Ok 0x0000.0000.0000.0000;2.49;Ok 0x0000.0000.0000.0000;13.19;Ok 0x0000.0000.0000.0000;13.44;Ok 0x0000.0000.0000.0000;4.38;Ok 0x0000.0000.0000.0000;4.28;Ok 0x0000.0000;0.098;Ok 0x0000.0000.0000.0000;0.126;Ok 0x0000.0000;23935;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;7.08;Ok 0x0000.0000.0000.0000;139.1;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;33.32;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.33;Ok 0x0000.0000.0000.0000;18.67;Ok 0x0000.0000.0000.0000;0.80;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.2;Ok 0x0000.0000.0000.0000;139.1;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:20:00;Ok 0x0000;22.99;Ok 0x0000.0000.0000.0000;25.90;Ok 0x0000.0000.0000.0000;2.73;Ok 0x0000.0000.0000.0000;2.64;Ok 0x0000.0000.0000.0000;13.23;Ok 0x0000.0000.0000.0000;13.44;Ok 0x0000.0000.0000.0000;3.19;Ok 0x0000.0000.0000.0000;4.28;Ok 0x0000.0000;0.225;Ok 0x0000.0000.0000.0000;0.130;Ok 0x0000.0000;23929;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;7.05;Ok 0x0000.0000.0000.0000;143.2;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;33.35;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.18;Ok 0x0000.0000.0000.0000;18.09;Ok 0x0000.0000.0000.0000;0.80;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.2;Ok 0x0000.0000.0000.0000;143.2;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:22:00;Ok 0x0000;22.94;Ok 0x0000.0000.0000.0000;25.92;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;2.74;Ok 0x0000.0000.0000.0000;13.19;Ok 0x0000.0000.0000.0000;13.43;Ok 0x0000.0000.0000.0000;4.38;Ok 0x0000.0000.0000.0000;4.29;Ok 0x0000.0000;0.197;Ok 0x0000.0000.0000.0000;0.135;Ok 0x0000.0000;23929;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;7.06;Ok 0x0000.0000.0000.0000;146.6;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;33.36;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;0.19;Ok 0x0000.0000.0000.0000;18.49;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.2;Ok 0x0000.0000.0000.0000;146.6;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:24:00;Ok 0x0000;22.73;Ok 0x0000.0000.0000.0000;25.86;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;2.84;Ok 0x0000.0000.0000.0000;13.21;Ok 0x0000.0000.0000.0000;13.42;Ok 0x0000.0000.0000.0000;4.12;Ok 0x0000.0000.0000.0000;4.30;Ok 0x0000.0000;0.255;Ok 0x0000.0000.0000.0000;0.150;Ok 0x0000.0000;23940;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;7.06;Ok 0x0000.0000.0000.0000;149.5;Ok 0x0000.0000.0000.0000;17.95;Ok 0x0000.0000.0000.0000;33.25;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;0.21;Ok 0x0000.0000.0000.0000;18.41;Ok 0x0000.0000.0000.0000;0.80;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.3;Ok 0x0000.0000.0000.0000;149.5;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:26:00;Ok 0x0000;22.82;Ok 0x0000.0000.0000.0000;25.93;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;2.63;Ok 0x0000.0000.0000.0000;13.17;Ok 0x0000.0000.0000.0000;13.43;Ok 0x0000.0000.0000.0000;4.51;Ok 0x0000.0000.0000.0000;4.34;Ok 0x0000.0000;0.206;Ok 0x0000.0000.0000.0000;0.163;Ok 0x0000.0000;23926;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;7.08;Ok 0x0000.0000.0000.0000;151.9;Ok 0x0000.0000.0000.0000;17.93;Ok 0x0000.0000.0000.0000;33.31;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.13;Ok 0x0000.0000.0000.0000;18.48;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.3;Ok 0x0000.0000.0000.0000;151.9;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:28:00;Ok 0x0000;22.86;Ok 0x0000.0000.0000.0000;26.00;Ok 0x0000.0000.0000.0000;2.71;Ok 0x0000.0000.0000.0000;2.91;Ok 0x0000.0000.0000.0000;13.22;Ok 0x0000.0000.0000.0000;13.45;Ok 0x0000.0000.0000.0000;3.18;Ok 0x0000.0000.0000.0000;4.35;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.170;Ok 0x0000.0000;23930;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;7.07;Ok 0x0000.0000.0000.0000;153.9;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;33.35;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;0.21;Ok 0x0000.0000.0000.0000;18.31;Ok 0x0000.0000.0000.0000;0.80;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.2;Ok 0x0000.0000.0000.0000;153.9;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:30:00;Ok 0x0000;22.99;Ok 0x0000.0000.0000.0000;25.95;Ok 0x0000.0000.0000.0000;2.70;Ok 0x0000.0000.0000.0000;2.84;Ok 0x0000.0000.0000.0000;13.18;Ok 0x0000.0000.0000.0000;13.44;Ok 0x0000.0000.0000.0000;4.83;Ok 0x0000.0000.0000.0000;4.36;Ok 0x0000.0000;0.106;Ok 0x0000.0000.0000.0000;0.168;Ok 0x0000.0000;23936;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;7.05;Ok 0x0000.0000.0000.0000;155.3;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;33.40;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;18.35;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.2;Ok 0x0000.0000.0000.0000;155.3;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:32:00;Ok 0x0000;22.81;Ok 0x0000.0000.0000.0000;25.91;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;2.91;Ok 0x0000.0000.0000.0000;13.21;Ok 0x0000.0000.0000.0000;13.44;Ok 0x0000.0000.0000.0000;3.80;Ok 0x0000.0000.0000.0000;4.29;Ok 0x0000.0000;0.010;Ok 0x0000.0000.0000.0000;0.159;Ok 0x0000.0000;23936;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;7.04;Ok 0x0000.0000.0000.0000;156.3;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;33.32;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.18;Ok 0x0000.0000.0000.0000;18.61;Ok 0x0000.0000.0000.0000;0.81;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.2;Ok 0x0000.0000.0000.0000;156.3;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:34:00;Ok 0x0000;22.77;Ok 0x0000.0000.0000.0000;25.94;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;2.92;Ok 0x0000.0000.0000.0000;13.20;Ok 0x0000.0000.0000.0000;13.44;Ok 0x0000.0000.0000.0000;4.07;Ok 0x0000.0000.0000.0000;4.28;Ok 0x0000.0000;0.234;Ok 0x0000.0000.0000.0000;0.152;Ok 0x0000.0000;23931;Ok 0x0000.0000.0000.0000;7.98;Ok 0x0000.0000.0000.0000;7.03;Ok 0x0000.0000.0000.0000;156.6;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;33.36;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.20;Ok 0x0000.0000.0000.0000;18.68;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.1;Ok 0x0000.0000.0000.0000;156.6;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:36:00;Ok 0x0000;22.81;Ok 0x0000.0000.0000.0000;25.95;Ok 0x0000.0000.0000.0000;2.68;Ok 0x0000.0000.0000.0000;2.96;Ok 0x0000.0000.0000.0000;13.20;Ok 0x0000.0000.0000.0000;13.44;Ok 0x0000.0000.0000.0000;4.27;Ok 0x0000.0000.0000.0000;4.27;Ok 0x0000.0000;0.107;Ok 0x0000.0000.0000.0000;0.146;Ok 0x0000.0000;23934;Ok 0x0000.0000.0000.0000;7.98;Ok 0x0000.0000.0000.0000;7.03;Ok 0x0000.0000.0000.0000;155.7;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;33.36;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.15;Ok 0x0000.0000.0000.0000;17.99;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.1;Ok 0x0000.0000.0000.0000;155.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:38:00;Ok 0x0000;22.74;Ok 0x0000.0000.0000.0000;26.04;Ok 0x0000.0000.0000.0000;2.73;Ok 0x0000.0000.0000.0000;2.77;Ok 0x0000.0000.0000.0000;13.23;Ok 0x0000.0000.0000.0000;13.45;Ok 0x0000.0000.0000.0000;3.40;Ok 0x0000.0000.0000.0000;4.27;Ok 0x0000.0000;0.363;Ok 0x0000.0000.0000.0000;0.149;Ok 0x0000.0000;23941;Ok 0x0000.0000.0000.0000;7.98;Ok 0x0000.0000.0000.0000;7.02;Ok 0x0000.0000.0000.0000;153.3;Ok 0x0000.0000.0000.0000;17.95;Ok 0x0000.0000.0000.0000;33.34;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.14;Ok 0x0000.0000.0000.0000;18.14;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.1;Ok 0x0000.0000.0000.0000;153.3;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:40:00;Ok 0x0000;22.88;Ok 0x0000.0000.0000.0000;25.95;Ok 0x0000.0000.0000.0000;2.73;Ok 0x0000.0000.0000.0000;2.77;Ok 0x0000.0000.0000.0000;13.20;Ok 0x0000.0000.0000.0000;13.44;Ok 0x0000.0000.0000.0000;4.34;Ok 0x0000.0000.0000.0000;4.24;Ok 0x0000.0000;0.136;Ok 0x0000.0000.0000.0000;0.153;Ok 0x0000.0000;23931;Ok 0x0000.0000.0000.0000;7.98;Ok 0x0000.0000.0000.0000;7.01;Ok 0x0000.0000.0000.0000;150.8;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;33.36;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.13;Ok 0x0000.0000.0000.0000;17.90;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.0;Ok 0x0000.0000.0000.0000;150.8;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:42:00;Ok 0x0000;22.89;Ok 0x0000.0000.0000.0000;25.93;Ok 0x0000.0000.0000.0000;2.70;Ok 0x0000.0000.0000.0000;3.03;Ok 0x0000.0000.0000.0000;13.20;Ok 0x0000.0000.0000.0000;13.44;Ok 0x0000.0000.0000.0000;3.95;Ok 0x0000.0000.0000.0000;4.20;Ok 0x0000.0000;0.175;Ok 0x0000.0000.0000.0000;0.153;Ok 0x0000.0000;23934;Ok 0x0000.0000.0000.0000;7.98;Ok 0x0000.0000.0000.0000;7.00;Ok 0x0000.0000.0000.0000;149.6;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;33.36;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.17;Ok 0x0000.0000.0000.0000;18.04;Ok 0x0000.0000.0000.0000;0.80;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.1;Ok 0x0000.0000.0000.0000;149.6;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:44:00;Ok 0x0000;22.74;Ok 0x0000.0000.0000.0000;25.95;Ok 0x0000.0000.0000.0000;2.73;Ok 0x0000.0000.0000.0000;2.87;Ok 0x0000.0000.0000.0000;13.20;Ok 0x0000.0000.0000.0000;13.44;Ok 0x0000.0000.0000.0000;3.77;Ok 0x0000.0000.0000.0000;4.16;Ok 0x0000.0000;0.040;Ok 0x0000.0000.0000.0000;0.156;Ok 0x0000.0000;23931;Ok 0x0000.0000.0000.0000;7.98;Ok 0x0000.0000.0000.0000;7.00;Ok 0x0000.0000.0000.0000;151.3;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;33.35;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;0.30;Ok 0x0000.0000.0000.0000;18.30;Ok 0x0000.0000.0000.0000;0.80;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.1;Ok 0x0000.0000.0000.0000;151.3;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:46:00;Ok 0x0000;22.82;Ok 0x0000.0000.0000.0000;25.91;Ok 0x0000.0000.0000.0000;2.69;Ok 0x0000.0000.0000.0000;2.84;Ok 0x0000.0000.0000.0000;13.19;Ok 0x0000.0000.0000.0000;13.44;Ok 0x0000.0000.0000.0000;4.65;Ok 0x0000.0000.0000.0000;4.13;Ok 0x0000.0000;0.257;Ok 0x0000.0000.0000.0000;0.155;Ok 0x0000.0000;23932;Ok 0x0000.0000.0000.0000;7.98;Ok 0x0000.0000.0000.0000;7.00;Ok 0x0000.0000.0000.0000;153.2;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;33.37;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.11;Ok 0x0000.0000.0000.0000;18.37;Ok 0x0000.0000.0000.0000;0.80;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.1;Ok 0x0000.0000.0000.0000;153.2;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:48:00;Ok 0x0000;22.85;Ok 0x0000.0000.0000.0000;25.91;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;2.95;Ok 0x0000.0000.0000.0000;13.21;Ok 0x0000.0000.0000.0000;13.43;Ok 0x0000.0000.0000.0000;4.19;Ok 0x0000.0000.0000.0000;4.11;Ok 0x0000.0000;0.183;Ok 0x0000.0000.0000.0000;0.154;Ok 0x0000.0000;23928;Ok 0x0000.0000.0000.0000;7.98;Ok 0x0000.0000.0000.0000;7.02;Ok 0x0000.0000.0000.0000;154.8;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;33.31;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;18.44;Ok 0x0000.0000.0000.0000;0.80;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.1;Ok 0x0000.0000.0000.0000;154.8;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:50:00;Ok 0x0000;22.81;Ok 0x0000.0000.0000.0000;25.93;Ok 0x0000.0000.0000.0000;2.70;Ok 0x0000.0000.0000.0000;2.78;Ok 0x0000.0000.0000.0000;13.20;Ok 0x0000.0000.0000.0000;13.44;Ok 0x0000.0000.0000.0000;4.12;Ok 0x0000.0000.0000.0000;4.12;Ok 0x0000.0000;0.163;Ok 0x0000.0000.0000.0000;0.151;Ok 0x0000.0000;23918;Ok 0x0000.0000.0000.0000;7.98;Ok 0x0000.0000.0000.0000;7.01;Ok 0x0000.0000.0000.0000;155.6;Ok 0x0000.0000.0000.0000;17.93;Ok 0x0000.0000.0000.0000;33.36;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;0.13;Ok 0x0000.0000.0000.0000;18.56;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.0;Ok 0x0000.0000.0000.0000;155.6;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2025-02-23 06:52:00;Ok 0x0000;23.02;Ok 0x0000.0000.0000.0000;25.90;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;2.36;Ok 0x0000.0000.0000.0000;13.21;Ok 0x0000.0000.0000.0000;13.44;Ok 0x0000.0000.0000.0000;4.57;Ok 0x0000.0000.0000.0000;4.10;Ok 0x0000.0000;0.222;Ok 0x0000.0000.0000.0000;0.149;Ok 0x0000.0000;23924;Ok 0x0000.0000.0000.0000;7.98;Ok 0x0000.0000.0000.0000;7.00;Ok 0x0000.0000.0000.0000;156.2;Ok 0x0000.0000.0000.0000;17.93;Ok 0x0000.0000.0000.0000;33.33;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.21;Ok 0x0000.0000.0000.0000;18.02;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.77;Ok 0x0000.0000.0000.0000;60.0;Ok 0x0000.0000.0000.0000;156.2;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
